address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.35/2,район Верх-Исетский,ул. Евгения Савкова,д.35/2,"56.788505,60.488392",45.0,2950000,65555,56.788505,60.488392
Свердловская область;Екатеринбург;район Верх-Исетский;Ухтомская ул.;д.22,район Верх-Исетский,Ухтомская ул.,д.22,"56.817996,60.546711",55.0,2950000,53636,56.817996,60.546711
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Палисадная;д.12,Вторчермет мкр,ул. Палисадная,д.12,"56.773494,60.593127",59.0,2950000,50000,56.773494,60.593127
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Белоярская;д.22,Компрессорный мкр,ул. Белоярская,д.22,"56.793578,60.775134",57.9,2970000,51295,56.793578,60.775134
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр,Екатеринбург,район Железнодорожный,Новая Сортировка мкр,"56.864342,60.556740",64.0,2990000,46718,56.864342,60.556740
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",58.0,2980000,51379,56.871576,60.515494
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.121,район Чкаловский,ул. Прониной,д.121,"56.772788,60.663932",115.6,5000000,43252,56.772788,60.663932
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.31,район Ленинский,ул. Радищева,д.31,"56.829231,60.591501",142.0,14900000,104929,56.829231,60.591501
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.15,Химмаш мкр,ул. Инженерная,д.15,"56.749387,60.709225",77.7,2900000,37323,56.749387,60.709225
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Уральских Рабочих;д.8,район Орджоникидзевский,ул. Уральских Рабочих,д.8,"56.892694,60.609754",71.4,3849000,53907,56.892694,60.609754
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Грибоедова;д.21,Химмаш мкр,ул. Грибоедова,д.21,"56.754584,60.701302",84.1,4000000,47562,56.754584,60.701302
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Орджоникидзе;д.11,район Орджоникидзевский,просп. Орджоникидзе,д.11,"56.890826,60.590396",83.0,4600000,55421,56.890826,60.590396
Свердловская область;Екатеринбург;район Чкаловский;ул. Белинского;д.216,район Чкаловский,ул. Белинского,д.216,"56.802194,60.628179",80.0,5050000,63125,56.802194,60.628179
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",80.2,5214950,65000,56.749057,60.567153
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",80.5,5395510,67000,56.749057,60.567153
Свердловская область;Екатеринбург;район Верх-Исетский;просп. Ленина;д.5к3,район Верх-Исетский,просп. Ленина,д.5к3,"56.837667,60.584503",96.0,5500000,57291,56.837667,60.584503
Свердловская область;Екатеринбург;район Кировский;Первомайская ул.;д.76,район Кировский,Первомайская ул.,д.76,"56.844968,60.640558",81.0,5600000,69135,56.844968,60.640558
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта;д.189к3,район Чкаловский,ул. 8 Марта,д.189к3,"56.792991,60.609206",77.4,6050000,78165,56.792991,60.609206
